id_municipio,f0_,f1_
3200169,15682200.0,5270
3200136,10082400.0,3855
3200201,26672400.0,10371
3200300,10635600.0,4355
3200359,9573000.0,3467
3200409,25802400.0,9685
3200508,8261400.0,2855
3200607,77074200.0,26870
3200706,8281200.0,3207
3200805,28867800.0,10337
3200904,40294800.0,14674
3201001,15630000.0,5525
3201100,9165600.0,3309
3201159,13643400.0,5188
3201209,146310000.0,45178
3201308,345016200.0,81614
3201407,27220200.0,10909
3201506,89784600.0,31424
3201605,28923000.0,10117
3201704,11209800.0,4406
3201803,4790400.0,1930
3201902,27711000.0,11807
3202009,7156800.0,2824
3202108,23903400.0,8512
3202207,16320600.0,6223
3202256,8981400.0,3673
3202306,27475800.0,9780
3202405,114934800.0,39406
3202454,26296800.0,10162
3202504,9731400.0,3694
3202553,11459400.0,4236
3202603,9538800.0,4121
3202652,15694800.0,5910
3202702,12882000.0,4853
3202801,40579800.0,14488
3202900,8815200.0,3710
3203007,27792000.0,10692
3203056,30743400.0,10769
3203106,10729200.0,4050
3203130,11580000.0,4616
3203163,10146600.0,4104
3203205,131767800.0,41893
3203304,15919800.0,5932
3203320,42367200.0,15363
3203346,13582200.0,5633
3203353,9331200.0,3886
3203403,26124000.0,9123
3203502,21099000.0,7328
3203601,6213600.0,2201
3203700,17449200.0,6753
3203809,13941000.0,4940
3203908,42996000.0,15664
3204005,18247200.0,6853
3204054,23451000.0,8173
3204104,24557400.0,8117
3204203,21341400.0,8313
3204252,8431800.0,2787
3204302,14420400.0,4993
3204351,16999800.0,6776
3204401,8885400.0,3565
3204500,9924000.0,3984
3204559,31161000.0,13363
3204609,17237400.0,7277
3204658,8047800.0,3157
3204708,26895000.0,10555
3204807,10375800.0,3728
3204906,115683000.0,37583
3204955,8501400.0,3511
3205002,426056400.0,103265
3205010,24112200.0,8637
3205036,16632000.0,6627
3205069,18012600.0,7424
3205101,68441400.0,22866
3205150,9037800.0,3431
3205176,14970600.0,6070
3205200,343786200.0,91965
3205309,226050000.0,65201
2800100,2887800.0,1014
2800209,25225800.0,8127
2800308,539573400.0,98696
2800407,14778600.0,4667
2800506,21731400.0,6865
2800605,32590200.0,10716
2800670,32845800.0,10216
2800704,10704000.0,3419
2801009,22219800.0,7058
2801108,6421800.0,1964
2801207,41913600.0,12502
2801306,44780400.0,12624
2801405,28276200.0,8591
2801504,19871400.0,6087
2801603,6223800.0,2141
2801702,24805200.0,7369
2801900,5445600.0,1715
2802007,5262000.0,1676
2802106,82720200.0,23305
2802205,8562000.0,2533
2802304,19664400.0,6107
2802403,15523800.0,4980
2802502,3444000.0,1171
2802601,9189000.0,2733
2802700,12060000.0,3730
2802809,21070800.0,6357
2802908,113008800.0,32157
2803005,59839800.0,16374
2803104,6103200.0,2029
2803203,45132000.0,13301
2803302,21882000.0,6458
2803401,21769800.0,5961
2803500,132613200.0,35233
2803609,30754200.0,9291
2803708,9973800.0,3095
2803807,4943400.0,1581
2803906,17092800.0,5446
2804003,20946600.0,6467
2804102,12994200.0,4641
2804201,22070400.0,6618
2804300,9924600.0,3003
2804409,21531600.0,6362
2804458,11140800.0,3769
2804508,51007800.0,15106
2804607,35728800.0,10753
2804706,8138400.0,2690
2804805,217276800.0,51875
2804904,17727000.0,5641
2805000,4252200.0,1279
2805109,11589000.0,3564
2805208,7794000.0,2449
2805307,12132000.0,3720
2805406,44289000.0,12539
2805505,28878600.0,9023
2805604,38880600.0,11880
2805703,31985400.0,9782
2805802,25725600.0,7944
2805901,11931000.0,3370
2806008,20358600.0,6689
2806107,12733200.0,3736
2806206,26375400.0,8104
2806305,18934800.0,5553
2806503,5082600.0,1565
2806404,10911600.0,3020
2806602,17346000.0,4876
2806701,101925600.0,28180
2806800,13807200.0,4185
2806909,4344000.0,1382
2807006,5339400.0,1743
2807105,61683600.0,16980
2807204,11073600.0,3132
2807303,4753800.0,1487
2807402,66369000.0,19866
2807501,17113200.0,5474
2807600,33370800.0,10244
5107768,2005800.0,706
4207577,643800.0,301
4207759,1764600.0,795
4208955,942600.0,433
4209201,657000.0,310
4210050,706200.0,326
4211801,2559000.0,1111
4219101,1638600.0,706
4219408,1608000.0,739
5200050,15924600.0,5825
5200100,13467600.0,5188
5200134,18247200.0,6722
5200159,2681400.0,1073
5200175,5623200.0,1853
5200209,1740600.0,593
5200258,210958200.0,58520
5200308,29465400.0,9881
5200506,1887600.0,692
5200555,5512800.0,1958
5200605,9723000.0,3830
5200803,9222000.0,3146
5200829,3886800.0,1347
5200852,5423400.0,2088
5200902,3561600.0,1217
5201108,306522600.0,81917
5201306,18051600.0,6447
5201405,397631400.0,99938
5201454,3189000.0,1189
5201504,2961000.0,995
5201603,4168200.0,1587
5201702,19909800.0,6562
5201801,12720600.0,4567
5202155,7921200.0,2844
5202353,2589000.0,1037
5202502,7956000.0,2982
5202601,3273000.0,1264
5202809,3157200.0,1086
5203104,3688200.0,1425
5203203,8013600.0,2876
5203302,26344200.0,9831
5203401,9999000.0,3468
5203500,18663000.0,6729
5203559,9648000.0,3639
5203575,3615600.0,1214
5203609,3808200.0,1481
5203807,5921400.0,2196
5203906,7940400.0,3223
5203939,2564400.0,1071
5203962,3876600.0,1232
5204003,8608200.0,2748
5204102,8700000.0,3092
5204201,1947000.0,717
5204250,6675600.0,2464
5204300,11209800.0,4466
5204409,14368800.0,5531
5204508,76647600.0,28226
5204557,3667800.0,1390
5204607,4356000.0,1518
5204656,3953400.0,1479
5204706,12945000.0,4538
5204805,5101800.0,1922
5204854,8550000.0,2997
5204904,21284400.0,7049
5204953,6606600.0,2057
5205000,6931800.0,2669
5205059,3463200.0,1188
5205109,73263000.0,27689
5205208,5602800.0,2063
5205307,9886800.0,3441
5205406,16776600.0,6758
5205455,7222800.0,2859
5205471,7643400.0,2806
5205497,75524400.0,24236
5205513,23650200.0,7603
5205521,4536000.0,1485
5205703,2325000.0,912
5205802,9827400.0,3332
5205901,6459600.0,2536
5206206,49412400.0,16984
5206305,3483600.0,1387
5206404,14164200.0,5181
5206503,3881400.0,1382
5206701,4233600.0,1389
5206800,3461400.0,1313
5206909,1821600.0,705
5207105,1878000.0,702
5208301,6747600.0,1958
5207253,7219200.0,2590
5207352,3901200.0,1487
5207402,11563800.0,4117
5207501,3373800.0,1234
5207535,6888600.0,2595
5207600,5894400.0,2056
5207808,8569200.0,3279
5207907,12355200.0,4057
5208004,108208200.0,33767
5208103,5560200.0,1914
5208152,2985600.0,1209
5208400,14845200.0,5495
5208509,4285200.0,1657
5208608,55876200.0,20449
5208707,1082805600.0,161154
5208806,57772800.0,21348
5208905,38847000.0,15280
5209101,28644000.0,10812
5209150,3786000.0,1435
5209200,19647000.0,6612
5209291,2683800.0,971
5209408,4372200.0,1442
5209457,2320800.0,799
5209606,4744800.0,1734
5209705,18539400.0,7026
5209804,3550200.0,1346
5209903,14052600.0,4254
5209937,5263800.0,1888
5209952,13482000.0,4900
5210000,46391400.0,16965
5210109,21774000.0,7790
5210158,3040200.0,1108
5210208,26848200.0,11010
5210307,2357400.0,937
5210406,38591400.0,13614
5210562,5667600.0,2209
5210604,5539800.0,2165
5210802,3717600.0,1399
5210901,18250800.0,6716
5211008,8502000.0,2982
5211206,26644200.0,9857
5211305,4440000.0,1673
5211404,7294800.0,2917
5211503,77815800.0,27069
5211602,2461800.0,897
5211701,5880000.0,2196
5211800,48365400.0,17107
5211909,76572000.0,27969
5212006,2970600.0,1129
5212055,2862000.0,995
5212105,5315400.0,2293
5212204,18396600.0,6795
5212303,8098200.0,2824
5212501,191580600.0,54728
5212600,2724600.0,983
5212709,9370800.0,2794
5212808,10605600.0,3818
5212907,2040000.0,733
5212956,4990200.0,1718
5213004,10273800.0,3176
5213053,2575200.0,841
5213087,25476600.0,9319
5213103,55434600.0,19617
5213509,8066400.0,2580
5213707,6913800.0,2831
5213756,9587400.0,3743
5213772,5473200.0,1644
5213806,37821600.0,14169
5213855,2872800.0,1062
5213905,3915600.0,1541
5214002,13549800.0,4557
5214051,6241200.0,2272
5214101,4376400.0,1513
5214408,7697400.0,2957
5214507,25434600.0,9836
5214606,34038600.0,11811
5214705,2208600.0,888
5214804,1552200.0,606
5214838,11376600.0,4072
5214861,8872800.0,3095
5214879,2382000.0,926
5214903,3562800.0,1214
5215009,9733200.0,3509
5215207,3382200.0,1321
5215231,82825800.0,27878
5215256,4683600.0,1532
5215306,11814000.0,4844
5215405,4449000.0,1731
5215504,6028200.0,2326
5215603,26266200.0,9195
5215652,3052200.0,1048
5215702,24718200.0,9815
5215801,1997400.0,796
5215900,3711000.0,1385
5216007,1999800.0,810
5216304,7618200.0,2838
5216403,9377400.0,3576
5216452,2464200.0,945
5216809,8137200.0,3364
5216908,2841000.0,980
5217104,20898000.0,8295
5217203,10506000.0,3940
5217302,24336600.0,9564
5217401,23551800.0,8951
5217609,98216400.0,31698
5217708,17068800.0,6396
5218003,41440800.0,14451
5218052,2971200.0,1066
5218102,3119400.0,1106
5218300,33933000.0,11377
5218391,3305400.0,1202
5218508,36598200.0,13707
5218607,9339000.0,3782
5218706,4078800.0,1662
5218789,3093600.0,1199
5218805,161050800.0,53598
5218904,17183400.0,6721
5219001,6640200.0,2746
5219100,6169800.0,2315
5219209,2264400.0,848
5219258,4292400.0,1608
5219308,34416000.0,12506
5219357,3696000.0,1371
5219407,6162000.0,2143
5219456,2559600.0,897
5219506,3555000.0,1351
5219605,3512400.0,1299
5219704,12750000.0,4089
5219712,3796200.0,1443
5219738,7016400.0,2606
5219753,67476600.0,21201
5219803,11416800.0,3508
5219902,6190800.0,2324
5220009,12075600.0,3908
5220058,1702800.0,653
5220108,28441200.0,11138
5220157,5199600.0,1864
5220207,24657600.0,8425
5220264,3450000.0,1360
5220280,1832400.0,723
5220405,15134400.0,5397
5220454,110097000.0,37555
5220504,5747400.0,2212
5220603,17068800.0,6257
5220686,8131200.0,2503
5220702,2962800.0,953
5221007,3897000.0,1508
5221080,3822600.0,1146
5221197,7876200.0,2820
5221304,2781600.0,1078
5221403,117943800.0,39187
5221452,3268200.0,1158
5221502,4660800.0,1806
5221551,4735200.0,1558
5221577,3075600.0,1055
5221601,34967400.0,12923
5221700,14550600.0,5346
5221809,2490000.0,1075
5221858,140292600.0,45720
5221908,3719400.0,1447
5222005,11678400.0,4724
5222054,8668800.0,2835
5222203,5607600.0,1775
5222302,5293800.0,1861
4202156,1310400.0,578
2200053,8908200.0,2885
2200103,7143600.0,2276
2200202,21925800.0,6953
2200251,9897600.0,3110
2200277,6987000.0,2118
2200301,17644200.0,5444
2200400,51249000.0,16467
2200459,7033800.0,2209
2200509,22935000.0,6878
2200608,10251000.0,2964
2200707,11833800.0,3750
2200806,3686400.0,1200
2200905,8217000.0,2520
2200954,3603600.0,1105
2201002,5964000.0,1884
2201051,10003200.0,3301
2201101,16338000.0,5024
2201150,16378200.0,4663
2201176,5350800.0,1693
2201200,69206400.0,18536
2201309,5126400.0,1461
2201408,9669600.0,2760
2201507,34938600.0,10437
2201556,5076000.0,1754
2201572,4667400.0,1489
2201606,13681800.0,4389
2201705,7567800.0,2265
2201739,9075000.0,2919
2201770,10315200.0,2899
2201804,4716000.0,1593
2201903,34253400.0,10277
2201919,8521200.0,2908
2201929,7759200.0,2543
2201945,8561400.0,2738
2201960,10720200.0,3256
2201988,5740800.0,1756
2202000,28375200.0,8593
2202026,10124400.0,3220
2202059,13053600.0,3975
2202075,3790200.0,1265
2202083,9126000.0,3247
2202091,7500600.0,2425
2202109,7655400.0,2360
2202117,7229400.0,2179
2202133,8167200.0,2587
2202174,10562400.0,3066
2202208,58549200.0,18012
2202251,4866000.0,1460
2202307,26374800.0,7883
2202406,15664200.0,4924
2202455,6624000.0,1964
2202505,13886400.0,4235
2202539,8086200.0,2551
2202554,8154000.0,2474
2202604,25248000.0,7898
2202653,7395000.0,2399
2202703,37446000.0,11781
2202711,7489200.0,2143
2202729,8673000.0,2892
2202737,5736000.0,1852
2202752,9727200.0,2862
2202778,10062000.0,3076
2202802,7050000.0,2174
2202851,6564000.0,1953
2202901,31672200.0,9873
2203008,8709000.0,2695
2203107,13840800.0,4063
2203206,13522200.0,4459
2203230,7242000.0,2048
2203271,7057200.0,2297
2203255,6016800.0,1904
2203305,21569400.0,6272
2203354,9215400.0,2827
2203404,8211600.0,2757
2203453,11794200.0,3655
2203420,5768400.0,1832
2203503,15621000.0,5195
2203602,5633400.0,1857
2203701,54489600.0,15416
2203750,7798800.0,2223
2203800,5988600.0,1881
2203859,3420000.0,1084
2203909,61590000.0,20205
2204006,5706000.0,1838
2204105,5237400.0,1686
2204154,3727800.0,1214
2204204,9639000.0,3184
2204303,14725800.0,4660
2204352,8475000.0,2539
2204402,13533000.0,4040
2204501,13351800.0,4172
2204550,6554400.0,2004
2204600,5095200.0,1541
2204659,12593400.0,4013
2204709,19023000.0,5983
2204808,12140400.0,3867
2204907,11338800.0,3375
2205003,14020800.0,4481
2205102,12427800.0,4226
2205151,8279400.0,2518
2205201,23716200.0,7337
2205250,5995200.0,1812
2205276,6878400.0,2201
2205300,6863400.0,2081
2205359,4176600.0,1347
2205409,18765000.0,6021
2205458,7430400.0,2366
2205508,53460000.0,16180
2205516,7324200.0,2336
2205524,6959400.0,2247
2205532,7626000.0,2437
2205557,11434200.0,3634
2205573,7593000.0,2545
2205565,5116800.0,1789
2205581,6261000.0,1926
2205599,7176000.0,2214
2205540,3491400.0,1098
2205607,7927800.0,2278
2205706,42834600.0,13319
2205805,36798000.0,10584
2205854,9279600.0,3030
2205904,6565800.0,2150
2205953,13789200.0,4153
2206001,6430800.0,1855
2206050,7846200.0,2575
2206100,14673000.0,4275
2206209,43051800.0,12310
2206308,1611600.0,546
2206357,7938000.0,2687
2206407,13295400.0,4193
2206506,10480200.0,3376
2206605,13294800.0,4112
2206654,5315400.0,1657
2206670,8283600.0,2660
2206696,9752400.0,3098
2206704,9865200.0,2955
2206720,14778000.0,4240
2206753,6888000.0,2160
2206803,13572600.0,4089
2207959,6174600.0,1887
2206902,7806000.0,2535
2206951,4832400.0,1571
2207009,46800000.0,14473
2207108,3974400.0,1214
2207207,10189200.0,2981
2207306,6258000.0,1962
2207355,3732000.0,1196
2207405,6688200.0,2033
2207504,18810000.0,5391
2207553,5180400.0,1642
2207603,13936800.0,4076
2207702,162781800.0,47730
2207751,6930600.0,1844
2207777,7267200.0,2406
2207793,5903400.0,1785
2207801,27634200.0,8551
2207850,6101400.0,1858
2207900,53412600.0,15324
2207934,3582600.0,1107
2208007,91096200.0,26839
2208106,14083800.0,4511
2208205,24212400.0,7615
2208304,40095600.0,12143
2208403,72853800.0,23025
2208502,16656600.0,4875
2208551,3540000.0,1041
2208601,4730400.0,1467
2208650,9327000.0,3146
2208700,12837600.0,3667
2208809,25313400.0,7144
2208858,6187200.0,1883
2208874,6100800.0,1781
2208908,7951200.0,2458
2209005,9002400.0,2785
2209104,7872600.0,2491
2209153,4260000.0,1415
2209203,7450200.0,2345
2209302,7824600.0,2286
2209377,6651600.0,2083
2209351,4868400.0,1675
2209401,7039200.0,2291
2209450,2250600.0,770
2209500,5052000.0,1654
2209559,6538200.0,2035
2209609,3279000.0,1077
2209658,7977600.0,2560
2209708,7658400.0,2407
2209757,3180000.0,978
2209807,6214800.0,1906
2209856,5535600.0,1776
2209872,7229400.0,2309
2209906,8626800.0,2763
2209955,5425200.0,1784
2209971,12177600.0,3665
2210003,24945600.0,7603
2210052,7982400.0,2561
2210102,4905000.0,1446
2210201,8103000.0,2747
2210300,8190000.0,2631
2210359,7190400.0,2076
2210375,2805600.0,934
2210383,2388000.0,829
2210391,3765000.0,1201
2210409,21901200.0,7010
2210508,18508200.0,5572
2210607,45319800.0,13994
2210623,5933400.0,1836
2210631,5127600.0,1622
2210656,12940800.0,3983
2210706,16358400.0,5476
2210805,15156600.0,4960
2210904,6411000.0,2009
2210938,7480800.0,2498
2210953,3966000.0,1288
2210979,3481800.0,1133
2211001,826890000.0,109598
4201653,1019400.0,480
4211876,1038600.0,447
2211100,60879600.0,16677
2211209,29361000.0,8690
2211308,25195200.0,8299
2211357,7857600.0,2329
2211407,5899800.0,1803
2211506,4443000.0,1483
2211605,3690600.0,1228
2211704,5544000.0,1844
1300029,18546600.0,5588
1300060,11794200.0,3754
1300086,13693800.0,4356
1300102,19525800.0,5774
1300144,16174200.0,5647
1300201,14730600.0,4094
1300300,57573000.0,16152
1300409,20676000.0,6399
1300508,40944000.0,11937
1300607,41233200.0,11824
1300631,30049800.0,8371
1300680,20641800.0,6295
1300706,41707800.0,12044
1300805,40243800.0,11281
1300839,14432400.0,4409
1300904,16761600.0,4949
1301001,42442200.0,11443
1301100,43597200.0,12502
1301159,27679200.0,8108
1301209,92514000.0,25384
1301308,27868200.0,8141
1301407,41774400.0,11126
1301506,20030400.0,5555
1301605,29292000.0,8134
1301654,18196800.0,5112
1301704,63247200.0,18103
1301803,23151600.0,6366
1301852,89288400.0,23165
1301902,116371200.0,32374
1301951,12330600.0,3603
1302009,12943200.0,3950
1302108,7557000.0,2329
1302207,12384000.0,3913
1302306,25723200.0,7304
1302405,54040800.0,14470
1302504,146549400.0,35604
1302553,21918600.0,7018
1302603,2256595800.0,127250
1302702,53469000.0,16417
1302801,19444200.0,5648
1302900,72008400.0,18566
1303007,25201200.0,7676
1303106,34374000.0,9821
1303205,19026000.0,5711
1303304,23833200.0,7097
1303403,135394200.0,33824
1303502,21752400.0,5571
1303536,40559400.0,12484
1303569,30935400.0,10008
1303601,15643200.0,4279
1303700,29203800.0,8734
1303809,44158200.0,12299
1303908,30910800.0,9665
1303957,11785800.0,3884
1304005,13241400.0,3932
1304062,65703600.0,19441
1304104,20063400.0,6468
1304203,82377600.0,23127
1304237,20782200.0,6008
1304260,16170000.0,4888
1304302,20692800.0,6183
1304401,22335000.0,6406
2500106,11633400.0,3924
2500205,6293400.0,2151
2500304,36577200.0,10847
2500403,22693200.0,7384
2500502,19365000.0,5645
2500536,6748200.0,2295
2500577,3964200.0,1244
2500601,30378600.0,8841
2500734,3329400.0,1081
2500775,9999600.0,3267
2500809,22095600.0,6712
2500908,14619000.0,4615
2501005,20697000.0,6796
2501104,28852200.0,9119
2501153,2574000.0,870
2501203,8905200.0,2923
2501302,25498200.0,7893
2501351,5763000.0,1840
2501401,12090600.0,3745
2501500,27249000.0,8714
2501534,6384600.0,2050
2501609,17691000.0,5493
2501575,9416400.0,3207
2501708,8605800.0,2719
2501807,110967600.0,30810
2501906,20481600.0,6656
2502003,10075800.0,3178
2502052,4243200.0,1397
2502102,7286400.0,2296
2502151,7326600.0,2617
2502201,3235800.0,1144
2502300,5925000.0,1915
2502409,12033000.0,3933
2502508,24201000.0,7346
2502706,6136800.0,2022
2502805,18009600.0,5751
2502904,8125200.0,2605
2503001,29126400.0,8072
2503100,6042000.0,2061
2503209,62460000.0,18985
2503308,11790600.0,3808
2503407,5366400.0,1686
2503506,21114000.0,6735
2503555,9708000.0,2948
2503605,9224400.0,2850
2503704,72830400.0,21996
2503753,5262000.0,1507
2503803,8293200.0,2496
2503902,8530800.0,2736
2504009,386641200.0,82538
2504033,8641200.0,2575
2504074,5247000.0,1718
2504108,3197400.0,1091
2504157,9257400.0,3004
2504207,6062400.0,1840
2504306,34030800.0,10429
2504355,6681600.0,2190
2504405,23855400.0,7329
2504504,8744400.0,2870
2504603,39790200.0,11876
2504702,7315200.0,2387
2504801,20497800.0,6182
2504850,2514000.0,840
2504900,26073000.0,7137
2505006,10266000.0,3286
2505105,26410200.0,8206
2505238,10146600.0,3041
2505204,9244800.0,2844
2505279,8067000.0,2506
2505303,2929200.0,949
2505352,6705000.0,2202
2505402,12478800.0,3790
2505600,8551800.0,2724
2505709,12997800.0,4298
2505808,5203200.0,1621
2505907,4159200.0,1361
2506004,40964400.0,12366
2506103,15432000.0,4694
2506202,3695400.0,1235
2506251,12133800.0,3828
2506301,59185800.0,19002
2506400,17620800.0,5335
2506509,4168800.0,1303
2506608,7317600.0,2293
2502607,7536000.0,2411
2506707,13021200.0,4111
2506806,24820200.0,7146
2506905,32921400.0,9843
2507002,25782000.0,8431
2507101,23174400.0,7301
2507200,14163600.0,4104
2507309,20955000.0,6587
2507408,9482400.0,2933
2507507,719049000.0,108274
2513653,3133200.0,1013
2507606,10813800.0,3427
2507705,21834600.0,6682
2507804,8590200.0,2829
2507903,12362400.0,4040
2508000,11622600.0,3775
2508109,5814600.0,1880
2508208,10555800.0,3222
2508307,30511800.0,9941
2508406,4028400.0,1433
2508505,9130800.0,2913
2508554,4706400.0,1557
2508604,16959000.0,5490
2508703,4602600.0,1470
2508802,7866600.0,2597
2508901,55999200.0,15977
2509008,13443600.0,4307
2509057,12757200.0,3662
2509107,28462200.0,8363
2509156,8446800.0,2655
2509206,17464200.0,5245
2509305,11709000.0,3415
2509339,5635800.0,1836
2509370,3414600.0,1110
2509396,8643600.0,2808
2509404,18632400.0,5593
2509503,7503000.0,2311
2509602,5605200.0,1871
2509701,42422400.0,13052
2509800,12444000.0,3731
2509909,9745800.0,3310
2510006,9774000.0,3311
2510105,13593600.0,4169
2510204,7974000.0,2517
2510303,4708200.0,1622
2510402,8409600.0,2801
2510501,4757400.0,1640
2510600,4180800.0,1360
2510659,1951800.0,688
2510709,3211800.0,1077
2510808,116206200.0,33884
2510907,15700800.0,5256
2511004,4125600.0,1477
2511103,8424600.0,2794
2511202,37333800.0,10865
2512721,6719400.0,2073
2511301,18565800.0,5764
2511400,23593200.0,7510
2511509,15121200.0,4756
2511608,10800600.0,3362
2511707,7545600.0,2311
2511806,12167400.0,3884
2511905,23773200.0,6647
2512002,21922800.0,6566
2512036,4956600.0,1710
2512077,4703400.0,1612
2512101,39334800.0,12423
2512200,5133600.0,1674
2512309,24198000.0,7770
2512408,17159400.0,5198
5206602,2296200.0,926
5212253,1444200.0,510
4300034,3810600.0,1566
4300059,1537800.0,633
4300109,10549800.0,3964
4300208,3389400.0,1314
4300307,3640800.0,1467
4300406,51778200.0,18985
4300455,2502000.0,977
4300471,780000.0,313
4300505,3084600.0,1274
4300554,2755800.0,1184
4300570,846000.0,391
4300604,153270600.0,46075
4300638,5459400.0,1993
4300646,6128400.0,2426
4300703,2148000.0,1039
4300802,5121000.0,2236
4300851,3745800.0,1385
4300877,4667400.0,1876
4300901,2763600.0,1273
4301008,6246000.0,2744
4301073,1365000.0,668
4301057,8166000.0,3437
4301206,6801000.0,2852
4301107,11254800.0,4089
4301305,16686000.0,5915
4301404,6528600.0,2669
4301503,3183600.0,1369
4301552,1705800.0,763
4301602,97197000.0,29511
4301636,12054000.0,4463
4301651,1711200.0,778
4301701,3025200.0,1316
4301750,5153400.0,2164
4301859,1687800.0,677
4301875,3115200.0,1127
4301909,9411000.0,3547
4301925,778200.0,376
4301958,912000.0,415
4301800,3856200.0,1423
4302006,7761600.0,3114
4302055,2262600.0,735
4302105,47356200.0,18669
4302154,1348200.0,533
4302204,2521800.0,1121
4302220,1083600.0,465
4302238,1496400.0,596
4302253,829800.0,407
4302303,8863800.0,3066
4302352,4371000.0,1938
4302378,1657800.0,592
4302402,5239200.0,2082
4302451,5485200.0,2223
4302501,4370400.0,1628
4302600,2490000.0,914
4302659,2303400.0,1058
4302709,16970400.0,5825
4302808,26365200.0,9372
4302907,10615800.0,3411
4303004,59715600.0,20314
4303103,89864400.0,31372
4303202,3522000.0,1299
4303301,3021000.0,1178
4303400,2737200.0,1086
4303509,49363800.0,17517
4303558,1210200.0,536
4303608,4377000.0,1688
4303673,1558800.0,656
4303707,2252400.0,993
4303806,2607000.0,1099
4303905,32442600.0,13263
4304002,4393200.0,1555
4304101,2537400.0,953
4304200,17975400.0,7077
4304309,2370600.0,1001
4304358,8411400.0,2978
4304408,29465400.0,11463
4304507,38927400.0,13967
4304606,232921200.0,63332
4304614,955800.0,435
4304622,1078800.0,435
4304630,48568200.0,18489
4304655,2469600.0,885
4304663,23857800.0,8129
4304689,7544400.0,2836
4304697,874800.0,419
4304671,3178200.0,1212
4304713,4127400.0,1721
4304705,35352600.0,13155
4304804,7863600.0,3445
4304853,706800.0,322
4304903,2956200.0,1341
4304952,1726200.0,718
4305009,5021400.0,1979
4305108,223688400.0,64706
4305116,1450200.0,666
4305124,5286000.0,1950
4305132,2765400.0,1135
4305157,1766400.0,706
4305173,8308200.0,3284
4305207,6991800.0,2954
4305306,3418800.0,1518
4305355,20617800.0,7832
4305371,2113800.0,741
4305405,2368800.0,946
4305439,5963400.0,2835
4305447,4191000.0,1781
4305454,13720800.0,5302
4305504,2469000.0,1047
4305603,1364400.0,579
4305702,4085400.0,1538
4305801,5704800.0,2244
4305835,519000.0,259
4305850,1036800.0,447
4305871,1183200.0,500
4305900,6219600.0,2018
4305959,1347000.0,627
4305975,1537800.0,627
4306007,6052800.0,2543
4306056,6961200.0,2714
4306072,2329200.0,831
4306106,40335000.0,14851
4306205,5084400.0,2115
4306304,1791000.0,833
4306320,1519200.0,628
4306353,2240400.0,775
4306379,2239800.0,815
4306403,10901400.0,4807
4306429,1586400.0,550
4306452,1063200.0,503
4306502,11210400.0,4367
4306601,28166400.0,9848
4306551,1569000.0,665
4306700,2609400.0,970
4306734,2197200.0,945
4306759,713400.0,331
4306767,30994800.0,11037
4306809,7413600.0,3211
4306908,19759800.0,7131
4306924,909000.0,334
4306957,1741200.0,686
4306932,4962600.0,2038
4306973,2218200.0,812
4307005,48080400.0,18686
4307054,1581000.0,676
4307203,3012600.0,1212
4307302,4659600.0,1763
4307401,2047200.0,844
4307450,1702800.0,719
4307500,8761800.0,3449
4307559,2749200.0,1133
4307609,25315800.0,10174
4307708,52446000.0,18965
4307807,12516000.0,5104
4307815,2277600.0,959
4307831,1575600.0,609
4307906,29364600.0,11467
4308003,4133400.0,1570
4308052,1759800.0,683
4308078,2095200.0,885
4308102,4973400.0,2235
4308201,11575800.0,5026
4308250,896400.0,414
4308300,8770200.0,3128
4308409,5283000.0,1922
4308433,734400.0,348
4308458,2733000.0,1128
4308508,16871400.0,6782
4308607,10447800.0,4648
4308656,2304600.0,869
4308706,2263200.0,952
4308805,6224400.0,2278
4308854,802800.0,329
4308904,7978200.0,3387
4309001,11472600.0,4054
4309050,5205600.0,2104
4309100,20070000.0,8496
4309126,1911600.0,691
4309159,2911800.0,1197
4309209,195910800.0,54912
4309258,472800.0,200
4309308,65125800.0,22846
4309407,9103200.0,3934
4309506,3999600.0,1637
4309555,1539000.0,694
4307104,6517200.0,2193
4309571,2147400.0,927
4309605,8621400.0,3428
4309654,6318600.0,2031
4309704,1791600.0,776
4309753,3042600.0,1214
4309803,2068200.0,905
4309902,3523800.0,1513
4309951,2523000.0,908
4310009,9483000.0,4099
4310108,19585200.0,8069
4310207,47532600.0,17694
4310306,2134200.0,1010
4310330,20267400.0,8112
4310363,769800.0,334
4310405,3846000.0,1487
4310413,1753800.0,636
4310439,2591400.0,1162
4310462,601200.0,284
4310504,5757000.0,2104
4310538,3660000.0,1491
4310553,2713800.0,917
4310603,28103400.0,10058
4310652,2091600.0,858
4310702,2199600.0,944
4310751,991800.0,422
4310801,7564800.0,3307
4310850,2791200.0,1090
4310876,2002800.0,727
4310900,1518000.0,657
4311007,22792800.0,8440
4311106,6514200.0,2540
4311122,3066600.0,1124
4311130,2439000.0,984
4311155,5171400.0,2022
4311205,14109000.0,5261
4311239,1836000.0,748
4311304,17759400.0,6686
4311254,5436000.0,2131
4311403,35505600.0,14139
4311429,2068200.0,803
4311502,5602800.0,2082
4311601,3100200.0,1298
4311627,2671800.0,1136
4311643,568800.0,263
4311718,3527400.0,1155
4311700,3773400.0,1550
4311734,2393400.0,968
4311759,5238600.0,2037
4311775,5643000.0,2211
4311809,18045000.0,7380
4311908,2184600.0,968
4311981,2816400.0,1169
4312005,908400.0,422
4312054,1388400.0,622
4312104,3452400.0,1320
